Source File,Page,Period,Line
670_1368615065525.pdf,15,01.04.2011,The same had a negative effect on Group of Rs.26M and Rs.19M as at 01.04.2011 and 31.03.2012 respectively.
670_1375242887055.pdf,3,31.03.2013,year to year to 03 months to 03 months to(Decrease) 03 months to 03 months to(Decrease)
670_1375242887055.pdf,3,31.03.2013,31.03.2013 31.03.2013 30.06.2013 30.06.2012 % 30.06.2013 30.06.2012 %
670_1375242887055.pdf,3,31.03.2013,Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000
670_1375242887055.pdf,3,31.03.2013,"23,657,743 2 ,018,710 Turnover 6 ,329,003 5 ,603,962 1 3 4 94,610 4 47,726 1 0"
670_1375242887055.pdf,3,31.03.2013,"( 19,079,931) (1,524,208) Cost of sales (5,090,888) (4,568,496) 1 1 (390,992) (336,448) 1 6"
670_1375242887055.pdf,3,31.03.2013,"4,577,812 4 94,502 Gross profit 1 ,238,115 1 ,035,466 2 0 1 03,618 1 11,278 ( 7)"
670_1375242887055.pdf,3,31.03.2013,"126,808 5 92,994 Other income and gains 1 4,537 9 ,086 6 0 2 ,793 2 ,793 -"
670_1375242887055.pdf,3,31.03.2013,"( 489,042) (15,502) Distribution costs (126,746) (119,732) 6 (8,304) (7,823) 6"
670_1375242887055.pdf,3,31.03.2013,"( 1,777,854) (304,665) Administrative expenses (484,228) (423,444) 1 4 (87,148) (78,380) 1 1"
670_1375242887055.pdf,3,31.03.2013,"( 21,350) (16,075) Other expenses (3,026) (7,705) ( 61) (2,613) (6,744) ( 61)"
670_1375242887055.pdf,3,31.03.2013,"( 348,097) (28,422) Finance costs (68,406) (84,767) ( 19) (3,432) (10,561) ( 68)"
670_1375242887055.pdf,3,31.03.2013,"106,939 6 0,542 Finance income 7 0,206 4 4,023 5 9 7 ,327 1 6,121 ( 55)"
670_1375242887055.pdf,3,31.03.2013,"2,175,216 7 83,374 Profit before tax 6 40,452 4 52,927 4 1 1 2,241 2 6,684 ( 54)"
670_1375242887055.pdf,3,31.03.2013,"( 390,943) (29,537) Tax expense (110,111) (73,738) 4 9 (2,110) 2 ,227 ( 195)"
670_1375242887055.pdf,3,31.03.2013,"1,784,273 7 53,837 Profit for the period 5 30,341 3 79,189 4 0 1 0,131 2 8,911 ( 65)"
670_1375242887055.pdf,3,31.03.2013,"1,417,888 7 53,837 Equity holders of the parent 4 13,876 3 21,082 2 9 1 0,131 2 8,911 ( 65)"
670_1375242887055.pdf,3,31.03.2013,"366,385 - Non-controlling interest 116,465 5 8,107 1 00 - - -"
670_1375242887055.pdf,3,31.03.2013,"1,784,273 7 53,837 Profit for the period 5 30,341 3 79,189 4 0 1 0,131 2 8,911 ( 65)"
670_1375242887055.pdf,3,31.03.2013,23.69 1 2.59 for the period (Rs.) * 6 .91 5 .36 0 .17 0 .48
670_1375242887055.pdf,3,31.03.2013,23.69 1 2.59 for the period (Rs.) * 6 .91 5 .36 0 .17 0 .48
670_1375242887055.pdf,3,31.03.2013,7.00 7 .00 Dividend per share (Rs) - - - -
670_1375242887055.pdf,3,31.03.2013,"*Computed based on 59,861,512 ordinary shares on issue as at June 30, 2013."
670_1375242887055.pdf,3,31.03.2013,The notes to the financial statements on pages from 7 to 12 form an integral part of the financial statements.
670_1375242887055.pdf,4,31.03.2013,year to year to 03 months to 03 months to 03 months to 03 months to
670_1375242887055.pdf,4,31.03.2013,Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000
670_1375242887055.pdf,4,31.03.2013,"1,784,273 753,837 Profit for the period 530,341 379,189 10,131 28,911"
670_1375242887055.pdf,4,31.03.2013,"190,398 - translation of foreign operations 17,126 181,770 - -"
670_1375242887055.pdf,4,31.03.2013,(3) - financial assets 1 ( 2) - -
670_1375242887055.pdf,4,31.03.2013,"1,643,574 799,134 Equity holders of the parent 442,252 462,112 10,131 28,911"
670_1375242887055.pdf,4,31.03.2013,"400,685 - Non-controlling interest 105,216 98,845"
670_1375242887055.pdf,4,31.03.2013,"*Computed based on 59,861,512 ordinary shares on issue as at June 30, 2013."
670_1375242887055.pdf,4,31.03.2013,The notes to the financial statements on pages from 7 to 12 form an integral part of the financial statements.
670_1375242887055.pdf,5,31.03.2013,Rs.'000 Rs.'000 Notes Rs.'000 Rs.'000 Rs.'000 Rs.'000
670_1375242887055.pdf,5,31.03.2013,"1 0,119,322 478,171 Property, plant and equipment 1 0,156,189 9 ,721,761 487,767 381,800"
670_1375242887055.pdf,5,31.03.2013,"190,647 55,934 Formers (moulds) 184,027 190,292 55,652 46,713"
670_1375242887055.pdf,5,31.03.2013,"235,021 - Biological assets 235,036 192,113 - -"
670_1375242887055.pdf,5,31.03.2013,"178,611 - Intangible assets 177,906 179,897 - -"
670_1375242887055.pdf,5,31.03.2013,"- 2 ,352,684 Investment in subsidiaries - - 2 ,352,684 2 ,013,900"
670_1375242887055.pdf,5,31.03.2013,"22 - Other non-current financial assets 23 2,573 - -"
670_1375242887055.pdf,5,31.03.2013,"20,647 20,360 Deferred tax assets 20,040 22,582 19,753 23,224"
670_1375242887055.pdf,5,31.03.2013,"3 ,267,185 372,090 Inventories 2 ,957,770 3 ,005,961 264,136 256,690"
670_1375242887055.pdf,5,31.03.2013,"4 ,162,919 308,031 Trade and other receivables 4 ,472,820 4 ,345,317 375,834 513,157"
670_1375242887055.pdf,5,31.03.2013,"- 324,823 Amounts due from related parties - - 574,382 321,601"
670_1375242887055.pdf,5,31.03.2013,"6,137 - Other current financial assets 6,792 11,414 1,495 -"
670_1375242887055.pdf,5,31.03.2013,"746,381 92,569 Cash and short term deposits 1 ,250,246 1 ,147,630 220,073 583,145"
670_1375242887055.pdf,5,31.03.2013,"1 9,508,555 4 ,284,993 Total assets 1 9,935,502 1 9,744,771 4 ,636,859 4 ,510,411"
670_1375242887055.pdf,5,31.03.2013,"598,615 598,615 Stated capital 3 598,615 598,615 598,615 598,615"
670_1375242887055.pdf,5,31.03.2013,"452,878 179,085 Capital reserves 457,251 241,262 179,085 133,788"
670_1375242887055.pdf,5,31.03.2013,14 - Available-for-sale (AFS) reserve 15 15 - -
670_1375242887055.pdf,5,31.03.2013,"5 ,793,215 2 ,291,824 Revenue reserves 6 ,051,508 5 ,070,357 2 ,122,370 1 ,794,605"
670_1375242887055.pdf,5,31.03.2013,"6 ,844,722 3 ,069,524 Equity attributable to equity holders of the parent 7 ,107,389 5 ,910,249 2 ,900,070 2 ,527,008"
670_1375242887055.pdf,5,31.03.2013,"2 ,068,640 - Non-controlling interest 2 ,169,232 1 ,840,703 - -"
670_1375242887055.pdf,5,31.03.2013,"8 ,913,362 3 ,069,524 Total equity 9 ,276,621 7 ,750,952 2 ,900,070 2 ,527,008"
670_1375242887055.pdf,5,31.03.2013,"1 ,642,681 - Interest-bearing loans and borrowings 1 ,543,361 1 ,907,273 - -"
670_1375242887055.pdf,5,31.03.2013,"699,054 - Deferred revenue 692,168 706,204 - -"
670_1375242887055.pdf,5,31.03.2013,"2 ,324,356 290,448 Defined benefit obligations 2 ,383,977 2 ,237,639 303,454 267,949"
670_1375242887055.pdf,5,31.03.2013,"52,900 - Agents' indemnity fund 52,208 50,558 - -"
670_1375242887055.pdf,5,31.03.2013,"370,723 - Deferred tax liability 384,453 313,869 - -"
670_1375242887055.pdf,5,31.03.2013,"2 ,725,100 260,431 Trade and other payables 3 ,046,979 3 ,014,851 529,738 653,719"
670_1375242887055.pdf,5,31.03.2013,"2 ,686,940 320,792 Interest-bearing loans and borrowings 2 ,425,924 3 ,639,074 195,355 431,536"
670_1375242887055.pdf,5,31.03.2013,"- - Other current financial liabilities 1,000 - 1,000 -"
670_1375242887055.pdf,5,31.03.2013,"8,666 316,696 Amounts due to related parties 13,488 12,769 681,789 619,158"
670_1375242887055.pdf,5,31.03.2013,"84,773 27,102 Income tax payable 115,323 111,582 25,453 11,041"
670_1375242887055.pdf,5,31.03.2013,"1 0,595,193 1 ,215,469 Total liabilities"
670_1375242887055.pdf,5,31.03.2013,"1 9,508,555 4 ,284,993 Total equity and liabilities 1 9,935,502 1 9,744,771 4 ,636,859 4 ,510,411"
670_1375242887055.pdf,5,31.03.2013,The notes to the financial statements on pages from 7 to 12 form an integral part of the financial statements.
670_1375242887055.pdf,5,31.03.2013,"The Financial Position as at June 30, 2013, and Income Statements, Statement of Changes in Equity and Statements of Cash Flow for the three months then ended are"
670_1375242887055.pdf,5,31.03.2013,It is certified that the interim financial statements have been prepared in compliance with the requirements of the Companies Act No.7 of 2007.
670_1375242887055.pdf,6,Unknown Period,"For the period ended June 30, 2013"
670_1375242887055.pdf,6,Unknown Period,Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000
670_1375242887055.pdf,6,Unknown Period,"Balance as at April 1, 2013 598,615 167,409 1 80 2 59,108 26,181 14 1,169,700 47,231 4 ,329,150 247,134 6,844,722 2,068,640 8 ,913,362"
670_1375242887055.pdf,6,Unknown Period,"Profit for the period - - - - - - - - 4 13,876 - 413,876 116,465 5 30,341"
670_1375242887055.pdf,6,Unknown Period,"Other comprehensive income - - - - - 1 - - - 28,375 28,376 (11,249) 1 7,127"
670_1375242887055.pdf,6,Unknown Period,"Transfers /adjustments - - - - 4,373 - - - ( 4,373) - - - -"
670_1375242887055.pdf,6,Unknown Period,"Balance as at June 30, 2013 598,615 167,409 1 80 2 59,108 30,554 15 1,169,700 47,231 4 ,559,068 275,509 7,107,389 2,169,232 9 ,276,621"
670_1375242887055.pdf,6,Unknown Period,"For the period ended June 30, 2012"
670_1375242887055.pdf,6,Unknown Period,"Balance as at April 1, 2012 598,615 25,384 1 80 1 89,517 21,755 16 927,688 29,845 3 ,917,122 90,928 5,801,050 1,750,494 7 ,551,544"
670_1375242887055.pdf,6,Unknown Period,"Profit for the period - - - - - - - - 3 21,082 - 321,082 58,107 3 79,189"
670_1375242887055.pdf,6,Unknown Period,"Other Component of income - - - - - (1) - - - 141,030 141,029 40,739 1 81,768"
670_1375242887055.pdf,6,Unknown Period,"Transfers / adjustments - - - - 4,426 - - 1 ,831 6,257 (6,257) -"
670_1375242887055.pdf,6,Unknown Period,"Balance as at June 30, 2012 598,615 25,384 1 80 1 89,517 26,181 15 927,688 29,845 3 ,880,866 231,958 5,910,249 1,840,703 7 ,750,952"
670_1375242887055.pdf,6,Unknown Period,"For the period ended June 30, 2013"
670_1375242887055.pdf,6,Unknown Period,Rs'000 Rs'000 Rs'000 Rs'000 Rs'000
670_1375242887055.pdf,6,Unknown Period,"Balance as at April 1, 2013 598,615 178,905 1 80 2 ,291,824 3,069,524"
670_1375242887055.pdf,6,Unknown Period,"Profit for the period - - - 1 0,131 10,131"
670_1375242887055.pdf,6,Unknown Period,"Balance as at June 30, 2013 598,615 178,905 1 80 2 ,122,370 2,900,070"
670_1375242887055.pdf,6,Unknown Period,"For the period ended June 30, 2012"
670_1375242887055.pdf,6,Unknown Period,"Balance as at April 1, 2012 598,615 133,608 1 80 2 ,124,863 2,857,266"
670_1375242887055.pdf,6,Unknown Period,"Profit for the period - - - 2 8,911 28,911"
670_1375242887055.pdf,6,Unknown Period,"Dividends ( 359,169) (359,169)"
670_1375242887055.pdf,6,Unknown Period,"Balance as at June 30, 2012 598,615 133,608 1 80 1 ,794,605 2,527,008"
670_1375242887055.pdf,6,Unknown Period,The notes to the financial statements on pages from 7 to 12 form an integral part of the financial statements.
670_1375242887055.pdf,10,30.06.2012,"Reconciliation of Total Comprehensive Income for the period ended June 30, 2012"
670_1375242887055.pdf,10,30.06.2012,3 months to 3 months to 3 months to 3 months to
670_1375242887055.pdf,10,30.06.2012,Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000
670_1375242887055.pdf,10,30.06.2012,"Cost of sales B (4,512,723) (55,773) ( 4,568,496) (335,891) (557) (336,448)"
670_1375242887055.pdf,10,30.06.2012,"Gross profit 9 88,074 47,392 1,035,466 111,835 (557) 111,278"
670_1375242887055.pdf,10,30.06.2012,"Other income and gains 9 ,086 - 9,086 2,793 - 2,793"
670_1375242887055.pdf,10,30.06.2012,"Distribution expenses (119,732) - ( 119,732) (7,823) - (7,823)"
670_1375242887055.pdf,10,30.06.2012,"Administrative expenses (423,444) - ( 423,444) (78,380) - (78,380)"
670_1375242887055.pdf,10,30.06.2012,"Other expenses (7,705) - ( 7,705) (6,744) - (6,744)"
670_1375242887055.pdf,10,30.06.2012,"Finance costs C (92,863) 8,096 ( 84,767) (11,938) 1,377 (10,561)"
670_1375242887055.pdf,10,30.06.2012,"Finance income 4 4,023 - 44,023 16,121 - 16,121"
670_1375242887055.pdf,10,30.06.2012,"Profit before tax 3 97,439 55,488 452,927 25,864 820 26,684"
670_1375242887055.pdf,10,30.06.2012,"Income tax (expense) / release D (69,844) (3,894) ( 73,738) 972 1,255 2,227"
670_1375242887055.pdf,10,30.06.2012,"Profit for the period 3 27,595 51,594 379,189 26,836 2,075 28,911"
670_1375242887055.pdf,10,30.06.2012,"Equity holders of the Parent E 2 85,683 35,399 321,082 26,836 2,075 28,911"
670_1375242887055.pdf,10,30.06.2012,"Non-controlling interest F 41,912 16,195 58,107 - - -"
670_1375242887055.pdf,10,30.06.2012,"Profit for the period 3 27,595 51,594 379,189 26,836 2,075 28,911"
670_1375242887055.pdf,12,30.06.2012,Rs.8.1M on the Group for the quarter ended 30.06.2012.
670_1375242887055.pdf,12,30.06.2012,increased by Rs.1.2M and Group income tax expense increased by Rs.3.9M for the three months period.
670_1375242887055.pdf,12,30.06.2012,LKAS/SLFRS adjustments had an effect on Profit attributable to equity holders in the Company and Group of Rs. 2.1M and Rs. 35.4M
670_1375242887055.pdf,12,30.06.2012,Changes to the estimation of new useful lives had an effect of positive Rs. 62M on Company PPE as at 30.06.2012. Changes to the
670_1375242887055.pdf,12,30.06.2012,Machinery to 01.04.2011 and change in right-to-use land had a positive effect of Rs.654.5M on Group PPE as at 30.06.2012.
670_1375242887055.pdf,12,30.06.2012,Re-classification of Computer Software and write-off of goodwill as at 01.04.2011 had a negative effect of Rs.14.5M for the Group as at
670_1375242887055.pdf,12,30.06.2012,effect for the Company and the Group of Rs.11M and Rs.12.3M respectively.
670_1375242887055.pdf,13,30.06.2012,in terms of SLAS 32 to cost or Net realizable value whichever is lower in terms of LKAS 02 and re-classification of Formers (Moulds) under
670_1375242887055.pdf,13,30.06.2012,Non - current assets had a negative effect of Rs.216.5M on Inventory value of the Group as at 30.06.2012.
670_1375242887055.pdf,13,30.06.2012,on Company and Group Trade and Other Receivable of Rs. 143.2M and Rs.699M respectively.
670_1375242887055.pdf,13,30.06.2012,The effect of above on Advances and prepayments of the company and Group was a positive Rs.143.2M and Rs.699M respectively.
670_1375242887055.pdf,13,30.06.2012,Fair value change of Available for sale Financial Asset had a positive effect on the Group reserves of Rs. 0.015M as at 30.06.2012.
670_1375242887055.pdf,13,30.06.2012,The re-measurement changes had a positive effect of Rs.52.5M on the Company Revenue Reserves and Rs.541M on the Group Revenue
670_1375242887055.pdf,13,30.06.2012,The re-measurement changes had a positive effect of Rs.90.5M on Non-controlling interest as at 30.06.2012.
670_1375242887055.pdf,13,30.06.2012,Rs.4.3 M and Rs.12.8 M for the Company and Group respectively. The same had a negative effect of Rs. 4.3 M and Rs.12.8 M on Company
670_1375242887055.pdf,13,30.06.2012,The income tax effect for KVPL on conversion to SLFRS was Rs.0.35M as at 30.06.2012.
670_1383043196791.pdf,3,31.03.2013,year to 06 months to 06 months to (Decrease) 03 months to 03 months to (Decrease)
670_1383043196791.pdf,3,31.03.2013,31.03.2013 30.09.2013 30.09.2012 % 30.09.2013 30.09.2012 %
670_1383043196791.pdf,3,31.03.2013,Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000
670_1383043196791.pdf,3,31.03.2013,"(19,079,931) Cost of sales (9,797,980) (9,335,250) 5 (4,707,092) (4,766,754) (1)"
670_1383043196791.pdf,3,31.03.2013,"4,577,812 Gross profit 2,112,378 2 ,213,267 (5) 874,263 1 ,177,801 (26)"
670_1383043196791.pdf,3,31.03.2013,"126,808 Other income and gains 36,963 18,588 99 22,426 9,502 136"
670_1383043196791.pdf,3,31.03.2013,"(489,042) Distribution costs (282,349) ( 247,646) 14 ( 155,603) ( 127,914) 22"
670_1383043196791.pdf,3,31.03.2013,"(1,777,854) Administrative expenses (979,921) ( 863,119) 14 ( 495,693) ( 439,675) 13"
670_1383043196791.pdf,3,31.03.2013,"(21,350) Other expenses (7,545) ( 10,652) ( 29) ( 4,519) ( 2,947) 53"
670_1383043196791.pdf,3,31.03.2013,"2,175,216 Profit before tax 836,536 966,624 ( 13) 196,084 513,697 (62)"
670_1383043196791.pdf,3,31.03.2013,"(390,943) Tax expense (197,851) ( 202,516) (2) ( 87,740) ( 128,778) (32)"
670_1383043196791.pdf,3,31.03.2013,"1,784,273 Profit for the period 638,685 764,108 ( 16) 108,344 384,919 (72)"
670_1383043196791.pdf,3,31.03.2013,"1,417,888 Equity holders of the Parent 483,479 633,787 ( 24) 69,603 312,704 (78)"
670_1383043196791.pdf,3,31.03.2013,"366,385 Non-controlling interest 155,206 130,321 19 38,741 72,215 (46)"
670_1383043196791.pdf,3,31.03.2013,"1,784,273 Profit for the period 638,685 764,108 ( 16) 108,344 384,919 (72)"
670_1383043196791.pdf,3,31.03.2013,23.69 for the period (Rs.) * - Basic 8 .08 10.59 1.16 5.22
670_1383043196791.pdf,3,31.03.2013,23.69 for the period (Rs.) * - Diluted 8 .08 10.59 1.16 5.22
670_1383043196791.pdf,3,31.03.2013,"*Computed based on 59,861,512 ordinary shares on issue as at September 30, 2013."
670_1383043196791.pdf,3,31.03.2013,The notes to the financial statements on pages from 9 to 15 form an integral part of the financial statements.
670_1383043196791.pdf,4,31.03.2013,year to 06 months to 06 months to(Decrease) 03 months to 03 months to(Decrease)
670_1383043196791.pdf,4,31.03.2013,31.03.2013 30.09.2013 30.09.2012 % 30.09.2013 30.09.2012 %
670_1383043196791.pdf,4,31.03.2013,Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000
670_1383043196791.pdf,4,31.03.2013,"2 ,018,710 Revenue 1 ,067,543 1 ,008,076 6 572,933 560,350 2"
670_1383043196791.pdf,4,31.03.2013,"(1,524,208) Cost of sales ( 837,589) ( 739,032) 13 ( 446,597) ( 402,584) 11"
670_1383043196791.pdf,4,31.03.2013,"494,502 Gross profit 229,954 269,044 ( 15) 126,336 157,766 (20)"
670_1383043196791.pdf,4,31.03.2013,"592,994 Other income and gains 5,586 5,586 - 2,793 2,793 -"
670_1383043196791.pdf,4,31.03.2013,"( 15,502) Distribution costs ( 27,076) ( 26,658) 2 ( 18,772) ( 18,835) (0)"
670_1383043196791.pdf,4,31.03.2013,"( 304,665) Administrative expenses ( 183,354) ( 156,201) 17 ( 96,206) ( 77,821) 24"
670_1383043196791.pdf,4,31.03.2013,"( 16,075) Other expenses ( 6,358) ( 7,624) ( 17) ( 3,745) ( 880) 326"
670_1383043196791.pdf,4,31.03.2013,"783,374 Profit before tax 21,573 210,028 ( 90) 9,332 183,344 (95)"
670_1383043196791.pdf,4,31.03.2013,"( 29,537) Tax expense ( 4,354) ( 12,124) ( 64) ( 2,244) ( 14,351) (84)"
670_1383043196791.pdf,4,31.03.2013,"753,837 Profit for the period 17,219 197,904 ( 91) 7,088 168,993 (96)"
670_1383043196791.pdf,4,31.03.2013,12.59 for the period (Rs.) * - Basic 0.29 3.31 0.12 2.82
670_1383043196791.pdf,4,31.03.2013,12.59 for the period (Rs.) * - Diluted 0.29 3.31 0.12 2.82
670_1383043196791.pdf,4,31.03.2013,"*Computed based on 59,861,512 ordinary shares on issue as at September 30, 2013."
670_1383043196791.pdf,4,31.03.2013,The notes to the financial statements on pages from 9 to 15 form an integral part of the financial statements.
670_1383043196791.pdf,5,31.03.2013,year to 06 months to 06 months to 03 months to 03 months to
670_1383043196791.pdf,5,31.03.2013,31.03.2013 30.09.2013 30.09.2012 30.09.2013 30.09.2012
670_1383043196791.pdf,5,31.03.2013,Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000
670_1383043196791.pdf,5,31.03.2013,"1,784,273 Profit for the period 638,685 764,108 108,344 384,919"
670_1383043196791.pdf,5,31.03.2013,"190,398 translation of foreign operations 16,100 181,031 ( 1,026) ( 739)"
670_1383043196791.pdf,5,31.03.2013,(3) assets (3) (2) (4) -
670_1383043196791.pdf,5,31.03.2013,"1,643,574 Equity holders of the parent 494,640 777,916 52,388 315,804"
670_1383043196791.pdf,5,31.03.2013,"400,685 Non-controlling interest 160,142 167,221 54,926 68,376"
670_1383043196791.pdf,5,31.03.2013,The notes to the financial statements on pages from 9 to 15 form an integral part of the financial statements.
