Source File,Page,Period,Line
771_1376474098687.pdf,10,Unknown Period,"Revenue Reserves (d) (277,387) 66,654 (210,733)"
771_1376474098687.pdf,10,Unknown Period,"Foreign Currency Translation (b) 38,366 3,021 41,387"
771_1376474098687.pdf,10,Unknown Period,"Non Controlling Interest (e) 53,931 20,272 74,203"
771_1376474098687.pdf,10,Unknown Period,"Deffered Tax Liability (c) - 4,442 4,442"
771_1376474098687.pdf,10,Unknown Period,"Liabilities of Arpico Natural Latex Foams (Pvt) Ltd. 230,187 - 230,187"
771_1376474098687.pdf,10,Unknown Period,"Income Tax Payable 11,699 - 11,699"
771_1376474098687.pdf,10,Unknown Period,"Amounts Due to Related Parties 141,935 - 141,935"
771_1376474098687.pdf,10,Unknown Period,"Interest Bearing Loans and Borrowings 486,479 - 486,479"
771_1376474098687.pdf,11,Unknown Period,Equity as at 30st June 2012
771_1376474098687.pdf,11,Unknown Period,Rs. 000 Rs. 000 Rs. 000 Rs. 000
771_1376474098687.pdf,11,Unknown Period,"Long Term Investments 411,044 - - 411,044"
771_1376474098687.pdf,11,Unknown Period,Deferred Tax Assets (c) 385 - (385) -
771_1376474098687.pdf,11,Unknown Period,"Inventories 124,606 - - 124,606"
771_1376474098687.pdf,11,Unknown Period,"Amounts Due from Related Parties 173,402 - - 173,402"
771_1376474098687.pdf,11,Unknown Period,"Revenue Reserves (d) 318,123 - 28,033 346,156"
771_1376474098687.pdf,11,Unknown Period,"Deffered Tax Liability (c) - 3,326 3,326"
771_1376474098687.pdf,11,Unknown Period,"Income Tax Payable 4,976 - - 4,976"
771_1376474098687.pdf,11,Unknown Period,"Amounts Due to Related Parties 127,089 - - 127,089"
771_1376474098687.pdf,11,Unknown Period,"Interest Bearing Loans and Borrowings 279,034 - - 279,034"
771_1376474098687.pdf,12,Unknown Period,10.3 Reconciliation of Toal Comprehensive Income for the year ended 30th June 2012
771_1376474098687.pdf,12,Unknown Period,Note Rs. 000 Rs. 000 Rs. 000 Rs. 000 Rs. 000 Rs. 000 Rs. 000 Rs. 000
771_1376474098687.pdf,12,Unknown Period,"Revenue (f) 605,644 857 - 606,501 251,174 104 - 251,278"
771_1376474098687.pdf,12,Unknown Period,"Cost of Sales (g) (476,171) - 1,490 (474,681) (202,405) - 812 (201,593)"
771_1376474098687.pdf,12,Unknown Period,"Other Operating Income (f) / (h) / (j) 4,801 (2,447) - 2,354 3,209 (2,447) 762"
771_1376474098687.pdf,12,Unknown Period,"Distribution Costs (35,432) - (35,432) (12,807) - (12,807)"
771_1376474098687.pdf,12,Unknown Period,"Administrative Expenses (h) / (f) (17,791) 2,324 (15,467) (7,850) (104) (7,954)"
771_1376474098687.pdf,12,Unknown Period,"Profit from Operations 81,051 734 1,490 83,275 31,321 (2,447) 812 29,686"
771_1376474098687.pdf,12,Unknown Period,Finance Income (h) - 57 - 57 57 57
771_1376474098687.pdf,12,Unknown Period,"Finance Cost (10,495) - - (10,495) (7,799) - - (7,799)"
771_1376474098687.pdf,12,Unknown Period,"Other Financial Items (j) - (805) - (805) - 2,390 - 2,390"
771_1376474098687.pdf,12,Unknown Period,"Share of Profit / (Loss) of Associate (b) (3,164) - 1,811 (1,353) - - - -"
771_1376474098687.pdf,12,Unknown Period,"Profit before Tax 67,392 (14) 3,302 70,679 23,522 - 812 24,334"
771_1376474098687.pdf,12,Unknown Period,"Taxation (6,935) - - (6,932) (2,823) - (2,823)"
771_1376474098687.pdf,12,Unknown Period,"Profit for the year from continuing operations 60,457 (14) 3,301 63,747 20,699 - 812 21,511"
771_1376474098687.pdf,12,Unknown Period,Loss after Tax for the year from discontinued operations (27) - - (27) - - - -
771_1376474098687.pdf,12,Unknown Period,"Profit for the year 60,430 (14) 3,301 63,720 20,699 - 812 21,511"
771_1376474098687.pdf,12,Unknown Period,"Translation of associate using foreign functional currency - - 2,641 2,641 - - - -"
771_1376474098687.pdf,12,Unknown Period,"Other Comprehensive Income for the year - - 2,641 2,641 - - - -"
771_1376474098687.pdf,12,Unknown Period,"Total Comprehensive Income for the year 60,430 (14) 5,942 66,361 20,699 - 812 21,511"
771_1376474098687.pdf,13,Unknown Period,(a) The fair value of buildings and selected Plant & Machinery were revalued on 1st April 2011 and the Group elected to regard those values as deemed cost at the date of transition.
771_1376474098687.pdf,13,Unknown Period,(d) The net effect of adoption of SLFRS as of the transition date of 01 April 2011 is recorded through “Retained Earnings”
771_1384335593557.pdf,2,2013 2012 Change,3 months ended 30th September 6 months ended 30th September
771_1384335593557.pdf,2,2013 2012 Change,2013 2012 Change 2013 2012 Change
771_1384335593557.pdf,2,2013 2012 Change,Rs. '000 Rs. '000 % Rs. '000 Rs. '000 %
771_1384335593557.pdf,2,2013 2012 Change,"Revenue 691,496 694,236 0 1,298,242 1,300,737 0"
771_1384335593557.pdf,2,2013 2012 Change,"Cost of Sales (510,768) (523,988) 3 (971,034) (998,669) 3"
771_1384335593557.pdf,2,2013 2012 Change,"Distribution Costs (43,196) (38,446) (12) (80,583) (73,878) (9)"
771_1384335593557.pdf,2,2013 2012 Change,"Profit from Operations 113,356 116,389 (3) 197,243 199,664 (1)"
771_1384335593557.pdf,2,2013 2012 Change,"Share of Profit / (Loss) of Associate (533) (1,497) 64 1,447 (2,850) 151"
771_1384335593557.pdf,2,2013 2012 Change,"Profit Before Tax 112,296 104,721 7 192,357 175,400 10"
771_1384335593557.pdf,2,2013 2012 Change,"Profit for the Period from Continuing Operations 103,228 94,457 9 174,630 158,204 10"
771_1384335593557.pdf,2,2013 2012 Change,Loss after tax for the period from discontinued operations (18) (27) 33 (36) (54) 33
771_1384335593557.pdf,2,2013 2012 Change,"Profit for the period 103,210 94,430 9 174,594 158,150 10"
771_1384335593557.pdf,2,2013 2012 Change,Earnings Per Share 6.04 4.88 10.01 8.40
771_1384335593557.pdf,2,2013 2012 Change,Earnings Per Share from Continuing Operations 6.04 4.89 10.02 8.40
771_1384335593557.pdf,2,2013 2012 Change,Dividend Per Share 0.40 - 0.40 -
771_1384335593557.pdf,3,2013 2012 Change,3 months ended 30th September 6 months ended 30th September
771_1384335593557.pdf,3,2013 2012 Change,2013 2012 Change 2013 2012 Change
771_1384335593557.pdf,3,2013 2012 Change,Rs. '000 Rs. '000 % Rs. '000 Rs. '000 %
771_1384335593557.pdf,3,2013 2012 Change,"Revenue 279,350 262,114 7 516,025 513,392 1"
771_1384335593557.pdf,3,2013 2012 Change,"Cost of Sales (207,512) (203,800) (2) (393,260) (405,393) 3"
771_1384335593557.pdf,3,2013 2012 Change,"Distribution Costs (13,928) (12,188) (14) (24,853) (24,995) 1"
771_1384335593557.pdf,3,2013 2012 Change,"Profit from Operations 46,926 39,107 20 77,453 68,793 13"
771_1384335593557.pdf,3,2013 2012 Change,"Profit before Tax 45,476 30,239 50 70,996 54,573 30"
771_1384335593557.pdf,3,2013 2012 Change,"Profit Attributable to Ordinary Shareholders 41,270 26,167 58 62,979 47,678 32"
771_1384335593557.pdf,3,2013 2012 Change,Earnings Per Share 3.70 2.34 5.64 4.27
771_1384335593557.pdf,3,2013 2012 Change,Dividend Per Share 0.40 - 0.40 -
771_1384335593557.pdf,6,2013 2012 2013 2012,FOR THE PERIOD ENDED 30TH SEPTEMBER ` 2013 2012 2013 2012
771_1384335593557.pdf,6,2013 2012 2013 2012,Rs.'000 Rs.'000 Rs.'000 Rs.'000
771_1384335593557.pdf,6,2013 2012 2013 2012,"Profit for the period 174,594 158,150 62,979 47,678"
771_1384335593557.pdf,6,2013 2012 2013 2012,"Translation of associate using foreign functional currency 6,339 (1,994) - -"
771_1384335593557.pdf,6,2013 2012 2013 2012,"Total other comprehensive income for the period 6,339 (1,994) - -"
771_1384335593557.pdf,6,2013 2012 2013 2012,"Total comprehensive income for the period 180,933 156,156 62,979 47,678"
771_1384335593557.pdf,6,2013 2012 2013 2012,Consolidated Rs. '000 Rs. '000 Rs. '000 Rs. '000 Rs. '000 Rs. '000
771_1384335593557.pdf,6,2013 2012 2013 2012,"Restated Balance as at 01st April 2012 220,262 219,250 (469,197) 38,746 49,697 58,758"
771_1384335593557.pdf,6,2013 2012 2013 2012,"Profit for the period - - 93,727 - 64,423 158,150"
771_1384335593557.pdf,6,2013 2012 2013 2012,Dividend paid by Subsidiary Companies to outside shareholders - - - - (108) (108)
771_1384335593557.pdf,6,2013 2012 2013 2012,"Balance as at 30th September 2012 220,262 219,250 (375,470) 36,752 114,012 214,806"
771_1384335593557.pdf,6,2013 2012 2013 2012,"Balance as at 1st April 2013 220,262 219,250 (331,130) 37,848 153,288 299,518"
771_1384335593557.pdf,6,2013 2012 2013 2012,"Profit for the period - - 111,805 - 62,789 174,594"
771_1384335593557.pdf,6,2013 2012 2013 2012,"Balance as at 30th September 2013 220,262 219,250 (223,790) 44,187 216,077 475,986"
771_1384335593557.pdf,6,2013 2012 2013 2012,Company Rs. '000 Rs. '000 Rs. '000 Rs. '000
771_1384335593557.pdf,6,2013 2012 2013 2012,"Restated Balance as at 01st April 2012 220,262 219,250 105,388 544,900"
771_1384335593557.pdf,6,2013 2012 2013 2012,"Profit for the period - - 47,678 47,678"
771_1384335593557.pdf,6,2013 2012 2013 2012,"Balance as at 30th September 2012 220,262 219,250 153,066 592,578"
771_1384335593557.pdf,6,2013 2012 2013 2012,"Balance as at 1st April 2013 220,262 219,250 149,271 588,783"
771_1384335593557.pdf,6,2013 2012 2013 2012,"Profit for the period - - 62,979 62,979"
771_1384335593557.pdf,6,2013 2012 2013 2012,"Balance as at 30th September 2013 220,262 219,250 207,785 647,297"
771_1384335593557.pdf,10,Unknown Period,Equity as at 30th September 2012
771_1384335593557.pdf,10,Unknown Period,Rs. 000 Rs. 000 Rs. 000 Rs. 000
771_1384335593557.pdf,10,Unknown Period,"Long Term Investments (b) 25,281 22,626 47,907"
771_1384335593557.pdf,10,Unknown Period,Deferred Tax Assets (c) 207 (207) -
771_1384335593557.pdf,10,Unknown Period,"Assets of Arpico Natural Latex Foams (Pvt) Ltd. 3,610 - 3,610"
771_1384335593557.pdf,10,Unknown Period,"Inventories 231,539 - 231,539"
771_1384335593557.pdf,10,Unknown Period,"Amounts Due from Related Parties 130,342 - 130,342"
771_1384335593557.pdf,10,Unknown Period,"Revenue Reserves (d) (225,761) 69,541 (156,220)"
771_1384335593557.pdf,10,Unknown Period,"Foreign Currency Translation (b) 36,752 36,752"
771_1384335593557.pdf,10,Unknown Period,"Non Controlling Interest (e) 93,328 20,684 114,012"
771_1384335593557.pdf,10,Unknown Period,"Interest Bearing Loans and Borrowings 151,397 - 151,397"
771_1384335593557.pdf,10,Unknown Period,"Deffered Tax Liability (c) - 4,442 4,442"
771_1384335593557.pdf,10,Unknown Period,"Liabilities of Arpico Natural Latex Foams (Pvt) Ltd. 230,214 - 230,214"
771_1384335593557.pdf,10,Unknown Period,"Income Tax Payable 19,478 - 19,478"
771_1384335593557.pdf,10,Unknown Period,"Amounts Due to Related Parties 141,466 - 141,466"
771_1384335593557.pdf,10,Unknown Period,"Interest Bearing Loans and Borrowings 235,770 - 235,770"
771_1384335593557.pdf,11,Unknown Period,Equity as at 30st September 2012
771_1384335593557.pdf,11,Unknown Period,Rs. 000 Rs. 000 Rs. 000 Rs. 000
771_1384335593557.pdf,11,Unknown Period,"Long Term Investments 411,044 - - 411,044"
771_1384335593557.pdf,11,Unknown Period,Deferred Tax Assets (c) 385 - (385) -
771_1384335593557.pdf,11,Unknown Period,"Inventories 99,534 - - 99,534"
771_1384335593557.pdf,11,Unknown Period,"Amounts Due from Related Parties 129,873 - - 129,873"
771_1384335593557.pdf,11,Unknown Period,"Revenue Reserves (d) 343,478 - 28,838 372,316"
771_1384335593557.pdf,11,Unknown Period,"Interest Bearing Loans and Borrowings 122,746 - - 122,746"
771_1384335593557.pdf,11,Unknown Period,"Deferred Tax Liability (c) 3,327 3,327"
771_1384335593557.pdf,11,Unknown Period,"Income Tax Payable 6,852 - - 6,852"
771_1384335593557.pdf,11,Unknown Period,"Amounts Due to Related Parties 81,469 - - 81,469"
771_1384335593557.pdf,11,Unknown Period,"Interest Bearing Loans and Borrowings 141,681 - - 141,681"
771_1384335593557.pdf,12,Unknown Period,10.3 Reconciliation of Toal Comprehensive Income for the period ended 30th September 2012
771_1384335593557.pdf,12,Unknown Period,Note Rs. 000 Rs. 000 Rs. 000 Rs. 000 Rs. 000 Rs. 000 Rs. 000 Rs. 000
771_1384335593557.pdf,12,Unknown Period,"Revenue (f) 1,298,899 1,838 - 1,300,737 513,044 348 - 513,392"
771_1384335593557.pdf,12,Unknown Period,"Cost of Sales (g) (1,001,649) - 2,980 (998,669) (407,017) - 1,624 (405,393)"
771_1384335593557.pdf,12,Unknown Period,"Other Operating Income (h) 6,102 (166) - 5,936 4,641 (312) 4,329"
771_1384335593557.pdf,12,Unknown Period,"Distribution Costs (73,878) - (73,878) (24,995) - (24,995)"
771_1384335593557.pdf,12,Unknown Period,"Profit from Operations 192,066 4,618 2,980 199,664 65,703 1,466 1,624 68,793"
771_1384335593557.pdf,12,Unknown Period,Finance Income (h) - 166 - 166 - 312 312
771_1384335593557.pdf,12,Unknown Period,"Finance Cost (16,796) - - (16,796) (12,754) - - (12,754)"
771_1384335593557.pdf,12,Unknown Period,"Other Financial Items (i) - (4,784) - (4,784) - (1,778) - (1,778)"
771_1384335593557.pdf,12,Unknown Period,"Share of Profit / (Loss) of Associate (b) (6,459) - 3,609 (2,850) - - - -"
771_1384335593557.pdf,12,Unknown Period,"Profit before Tax 168,811 - 6,589 175,400 52,949 - 1,624 54,573"
771_1384335593557.pdf,12,Unknown Period,"Taxation (17,196) - - (17,196) (6,895) - (6,895)"
771_1384335593557.pdf,12,Unknown Period,"Profit for the period from continuing operations 151,615 - 6,589 158,204 46,054 - 1,624 47,678"
771_1384335593557.pdf,12,Unknown Period,Loss after Tax for the period from discontinued operations (54) - - (54) - - - -
771_1384335593557.pdf,12,Unknown Period,"Profit for the period 151,561 - 6,589 158,150 46,054 - 1,624 47,678"
771_1384335593557.pdf,12,Unknown Period,"Profit for the period 151,561 - 6,589 158,150 46,054 - 1,624 47,678"
771_1384335593557.pdf,12,Unknown Period,"Translation of Associate using foreign functional currency (b) - - (1,994) (1,994) - - - -"
771_1384335593557.pdf,12,Unknown Period,"Total other Comprehensive Income for the period - - (1,994) (1,994) - - - -"
771_1384335593557.pdf,12,Unknown Period,"Total Comprehensive Income for the period 151,561 - 4,595 156,156 46,054 - 1,624 47,678"
771_1384335593557.pdf,13,Unknown Period,(a) The fair value of buildings and selected Plant & Machinery were revalued on 1st April 2011 and the Group elected to regard those values as deemed cost at the date of transition.
771_1384335593557.pdf,13,Unknown Period,(d) The net effect of adoption of SLFRS as of the transition date of 01 April 2011 is recorded through “Retained Earnings”
771_1392283147784.pdf,2,3 months ended 31st December 9 ,3 months ended 31st December 9 months ended 31st December
771_1392283147784.pdf,2,3 months ended 31st December 9 ,2013 2012 Change 2013 2012 Change
771_1392283147784.pdf,2,3 months ended 31st December 9 ,Rs. '000 Rs. '000 % Rs. '000 Rs. '000 %
771_1392283147784.pdf,2,3 months ended 31st December 9 ,"Revenue 5 67,633 5 23,584 8 1 ,865,875 1 ,824,321 2"
771_1392283147784.pdf,2,3 months ended 31st December 9 ,"Cost of Sales (418,900) ( 418,240) ( 0) ( 1,389,934) ( 1,416,909) 2"
771_1392283147784.pdf,2,3 months ended 31st December 9 ,"Distribution Costs (40,071) ( 30,022) ( 33) (120,654) ( 103,900) (16)"
771_1392283147784.pdf,2,3 months ended 31st December 9 ,"Profit from Operations 8 6,610 5 9,165 4 6 2 83,853 2 58,829 10"
771_1392283147784.pdf,2,3 months ended 31st December 9 ,"Share of Profit / (Loss) of Associate 498 1 ,608 ( 69) 1 ,945 ( 1,242) 257"
771_1392283147784.pdf,2,3 months ended 31st December 9 ,"Profit Before Tax 8 5,992 5 6,502 5 2 2 78,349 2 31,902 20"
771_1392283147784.pdf,2,3 months ended 31st December 9 ,"Profit for the Period from Continuing Operations 7 7,150 5 0,294 5 3 2 51,780 2 08,498 21"
771_1392283147784.pdf,2,3 months ended 31st December 9 ,Loss after tax for the period from discontinued operations (18) ( 27) 3 4 (54) ( 81) 33
771_1392283147784.pdf,2,3 months ended 31st December 9 ,"Profit for the period 7 7,132 5 0,267 5 3 2 51,726 2 08,417 21"
771_1392283147784.pdf,2,3 months ended 31st December 9 ,Earnings Per Share 3.58 2.55 1 3.60 10.94
771_1392283147784.pdf,2,3 months ended 31st December 9 ,Earnings Per Share from Continuing Operations 3.58 2.55 1 3.60 10.95
771_1392283147784.pdf,3,3 months ended 31st December 9 ,3 months ended 31st December 9 months ended 31st December
771_1392283147784.pdf,3,3 months ended 31st December 9 ,2013 2012 Change 2013 2012 Change
771_1392283147784.pdf,3,3 months ended 31st December 9 ,Rs. '000 Rs. '000 % Rs. '000 Rs. '000 %
771_1392283147784.pdf,3,3 months ended 31st December 9 ,"Revenue 171,479 180,110 ( 5) 687,504 693,502 ( 1)"
771_1392283147784.pdf,3,3 months ended 31st December 9 ,"Cost of Sales ( 132,403) ( 146,450) 1 0 ( 525,663) ( 551,843) 5"
771_1392283147784.pdf,3,3 months ended 31st December 9 ,"Distribution Costs (10,699) (9,333) ( 15) (35,552) (34,328) ( 4)"
771_1392283147784.pdf,3,3 months ended 31st December 9 ,"Profit from Operations 18,132 16,540 1 0 95,585 85,333 12"
771_1392283147784.pdf,3,3 months ended 31st December 9 ,"Finance Cost (3,263) (2,955) ( 10) (10,059) (15,709) 36"
771_1392283147784.pdf,3,3 months ended 31st December 9 ,"Profit before Tax 14,667 5,118 1 87 85,663 59,691 44"
771_1392283147784.pdf,3,3 months ended 31st December 9 ,"Profit Attributable to Ordinary Shareholders 1 1,557 2 ,305 4 01 7 4,536 4 9,983 49"
771_1392283147784.pdf,3,3 months ended 31st December 9 ,Earnings Per Share 1.04 0.21 6 .68 4.48
771_1392283147784.pdf,3,3 months ended 31st December 9 ,Dividend Per Share - - 0 .40 -
771_1392283147784.pdf,6,2013 2012 2013 2012,FOR THE PERIOD ENDED 31ST DECEMBER ` 2013 2012 2013 2012
771_1392283147784.pdf,6,2013 2012 2013 2012,Rs.'000 Rs.'000 Rs.'000 Rs.'000
771_1392283147784.pdf,6,2013 2012 2013 2012,"Profit for the period 2 51,726 2 08,417 7 4,536 4 9,983"
771_1392283147784.pdf,6,2013 2012 2013 2012,"Translation of associate using foreign functional currency 4 ,707 ( 2,841) - -"
771_1392283147784.pdf,6,2013 2012 2013 2012,"Total other comprehensive income for the period 4 ,707 ( 2,841) - -"
771_1392283147784.pdf,6,2013 2012 2013 2012,"Total comprehensive income for the period 2 56,433 2 05,576 7 4,536 4 9,983"
771_1392283147784.pdf,6,2013 2012 2013 2012,Consolidated Rs. '000 Rs. '000 Rs. '000 Rs. '000 Rs. '000 Rs. '000
771_1392283147784.pdf,6,2013 2012 2013 2012,"Restated Balance as at 01st April 2012 2 20,262 2 19,250 ( 469,197) 3 8,746 4 9,697 5 8,758"
771_1392283147784.pdf,6,2013 2012 2013 2012,"Profit for the period - - 1 22,187 - 8 6,230 2 08,417"
771_1392283147784.pdf,6,2013 2012 2013 2012,Dividend paid by Subsidiary Companies to outside shareholders - - - - ( 108) ( 108)
771_1392283147784.pdf,6,2013 2012 2013 2012,"Balance as at 31st December 2012 2 20,262 2 19,250 ( 347,010) 3 5,905 1 35,819 2 64,226"
771_1392283147784.pdf,6,2013 2012 2013 2012,"Balance as at 1st April 2013 2 20,262 2 19,250 ( 331,130) 3 7,848 1 53,288 2 99,518"
771_1392283147784.pdf,6,2013 2012 2013 2012,"Profit for the period - - 1 51,775 - 9 9,951 2 51,726"
771_1392283147784.pdf,6,2013 2012 2013 2012,"Balance as at 31st December 2013 2 20,262 2 19,250 ( 183,820) 4 2,555 2 53,239 5 51,486"
771_1392283147784.pdf,6,2013 2012 2013 2012,Company Rs. '000 Rs. '000 Rs. '000 Rs. '000
771_1392283147784.pdf,6,2013 2012 2013 2012,"Restated Balance as at 01st April 2012 2 20,262 2 19,250 1 05,388 5 44,900"
771_1392283147784.pdf,6,2013 2012 2013 2012,"Profit for the period - - 4 9,983 4 9,983"
771_1392283147784.pdf,6,2013 2012 2013 2012,"Balance as at 31st December 2012 2 20,262 2 19,250 1 55,371 5 94,883"
771_1392283147784.pdf,6,2013 2012 2013 2012,"Balance as at 1st April 2013 2 20,262 2 19,250 1 49,271 5 88,783"
771_1392283147784.pdf,6,2013 2012 2013 2012,"Profit for the period - - 7 4,536 7 4,536"
771_1392283147784.pdf,6,2013 2012 2013 2012,"Balance as at 31st December 2013 2 20,262 2 19,250 2 19,342 6 58,854"
771_1392283147784.pdf,10,Unknown Period,Equity as at 31st December 2012
